ревност	noun	неприятно, мъчително чувство, което предизвикват у някого чуждите успехи или достойнства.	мъчително недоверие и съмнение в нечия любов и всеотдайност.	none
ревност	noun	неприятно, мъчително чувство, което предизвикват у някого чуждите успехи или достойнства.	голямо залягане на работа, усърдие, грижливост.	none
ревност	noun	мъчително недоверие и съмнение в нечия любов и всеотдайност.	мъчително недоверие и съмнение в нечия любов и всеотдайност.	exact
ревност	noun	мъчително недоверие и съмнение в нечия любов и всеотдайност.	голямо залягане на работа, усърдие, грижливост.	none
рубла	noun	основна парична единица в русия и някои др. страни от бившия съветски съюз.	Паричната единица на Руската федерация, състояща се от 100 копейки.	none
ръж	noun	житно растение с по-високо стъбло и по-дребни зърна от пшеницата.	Вид житно растение, Secale cereale.	none
ръж	noun	плодът, зърната на житното растение, което е с по-високо стъбло и по-дребни зърна от пшеницата, secale cereale.	Вид житно растение, Secale cereale.	none
ръжен	noun	метално приспособление за почистване на огнището.	желязна лопатка, с която рият огън.	exact
ръжен	noun	метално приспособление за почистване на огнището.	железен или дървен шиш за печене на месо.	none
ръжен	noun	дълга метална или дървена пръчка с остър връх.	желязна лопатка, с която рият огън.	none
ръжен	noun	дълга метална или дървена пръчка с остър връх.	железен или дървен шиш за печене на месо.	exact
самоувереност	noun	самонадеяност, прекалена вяра в собствените сили.	Самоувереността е собственото ни чувство, че всичко ще е  добре.	none
сарказъм	noun	тънка подигравка, насмешка, прикрита чрез сериозна форма на изказа.	Остра, силно язвителна насмешка.	none
своеобразен	adjective	който не прилича на другите, който се различава от обикновеното; особен, оригинален, чудноват, странен.	който се различава от другите; оригинален.	exact
своеобразен	adjective	който не прилича на другите, който се различава от обикновеното; особен, оригинален, чудноват, странен.	който по качествата си наподобява нещо.	none
сенат	noun	полуизборна законодателна камара в някои страни; горна камара.	горната камера на двукамарен парламент.	exact
сенат	noun	полуизборна законодателна камара в някои страни; горна камара.	сградата, в която се помещава това учреждение.	related
сенат	noun	горната камара на конгреса в сащ.	горната камера на двукамарен парламент.	narrower
сенат	noun	горната камара на конгреса в сащ.	сградата, в която се помещава това учреждение.	related
симпатия	noun	отзивчиво отношение към чуждо преживяване, скръб, нещастие; състрадание.	Това е определено чувство на един човек към друг човек който му е приятен.	none
синтез	noun	направа на общо заключение, извод въз основа на отделни наблюдения, факти.	Метод на изследване, който свързва отделните елементи в едно цяло и по този начин изучава същността на явленията.	none
синтез	noun	преход от просто или отделно към сложно и общо.	Метод на изследване, който свързва отделните елементи в едно цяло и по този начин изучава същността на явленията.	none
синтез	noun	общ извод върху основата на отделни наблюдения, факти.	Метод на изследване, който свързва отделните елементи в едно цяло и по този начин изучава същността на явленията.	none
синтез	noun	метод на изследване чрез свързване на отделни елементи в едно цяло.	Метод на изследване, който свързва отделните елементи в едно цяло и по този начин изучава същността на явленията.	none
скептицизъм	noun	състояние на неувереност по отношение на нещо.	идеалистическо философско учение, което смята, че човек не може да познае света и да узнае истината.	none
скептицизъм	noun	състояние на неувереност по отношение на нещо.	съмняване в истинността и правилността на нещо, недоверчиво отношение към всичко.	narrower
скептицизъм	noun	обща недоверчивост, съмнение във всичко.	идеалистическо философско учение, което смята, че човек не може да познае света и да узнае истината.	none
скептицизъм	noun	обща недоверчивост, съмнение във всичко.	съмняване в истинността и правилността на нещо, недоверчиво отношение към всичко.	exact
скептицизъм	noun	течение във философията, отнасящо се критично към истинността на знанието и усещанията, както и към самата възможност за абсолютно вярно познание.	идеалистическо философско учение, което смята, че човек не може да познае света и да узнае истината.	exact
скептицизъм	noun	течение във философията, отнасящо се критично към истинността на знанието и усещанията, както и към самата възможност за абсолютно вярно познание.	съмняване в истинността и правилността на нещо, недоверчиво отношение към всичко.	none
смес	noun	комбиниране на различни неща.	едно цяло получено от обединяването и разбъркването на различни вещества, запазващи характерните си свойства (невлизащи в химическа реакция).	related
смес	noun	комбиниране на различни неща.	комбинация от различни неща - като предмети, чувства, стилове и др.	broader
смес	noun	вещество, получено от смесването на две различни вещества, които запазват свойствата си.	едно цяло получено от обединяването и разбъркването на различни вещества, запазващи характерните си свойства (невлизащи в химическа реакция).	exact
смес	noun	вещество, получено от смесването на две различни вещества, които запазват свойствата си.	комбинация от различни неща - като предмети, чувства, стилове и др.	related
совалка	noun	космически кораб за многократно излитане и кацане	продълговата дървена рамка със заострени краища, в която се закрепва прежда за вътък и се прокарва между нишките на основата при тъкане.	none
совалка	noun	космически кораб за многократно излитане и кацане	част на шевна машина, в която се закрепва сърцето с навити конци.	none
совалка	noun	космически кораб за многократно излитане и кацане	космически кораб за многократно излитане и кацане.	exact
совалка	noun	космически кораб за многократно излитане и кацане	многократно ходене и връщане някъде с цел уреждане на нещо, най-често на дипломатически въпрос.	none
совалка	noun	дървено устройство за тъкане, носителка на напречно поставяния конец (вътък).	продълговата дървена рамка със заострени краища, в която се закрепва прежда за вътък и се прокарва между нишките на основата при тъкане.	exact
совалка	noun	дървено устройство за тъкане, носителка на напречно поставяния конец (вътък).	част на шевна машина, в която се закрепва сърцето с навити конци.	none
совалка	noun	дървено устройство за тъкане, носителка на напречно поставяния конец (вътък).	космически кораб за многократно излитане и кацане.	none
совалка	noun	дървено устройство за тъкане, носителка на напречно поставяния конец (вътък).	многократно ходене и връщане някъде с цел уреждане на нещо, най-често на дипломатически въпрос.	none
совалка	noun	част от шевна машина за закрепване на долен конец.	продълговата дървена рамка със заострени краища, в която се закрепва прежда за вътък и се прокарва между нишките на основата при тъкане.	none
совалка	noun	част от шевна машина за закрепване на долен конец.	част на шевна машина, в която се закрепва сърцето с навити конци.	exact
совалка	noun	част от шевна машина за закрепване на долен конец.	космически кораб за многократно излитане и кацане.	none
совалка	noun	част от шевна машина за закрепване на долен конец.	многократно ходене и връщане някъде с цел уреждане на нещо, най-често на дипломатически въпрос.	none
спазъм	noun	внезапно неконтролируемо и мъчително свиване или трептене на тялото или на негова част.	Силна, неволева контракция на мускул или група от мускули, придружена от болка или нарушение на функцията.	none
спазъм	noun	внезапно (и болезнено) свиване на мускул или група от мускули; гърч, конвулсия.	Силна, неволева контракция на мускул или група от мускули, придружена от болка или нарушение на функцията.	none
спирка	noun	кратко спиране по време на пътуване.	Място за спиране на влакове, трамваи, автобуси и други превозни средства.	none
спирка	noun	определено място за спиране на автобус.	Място за спиране на влакове, трамваи, автобуси и други превозни средства.	none
спирка	noun	място, където спират влакове, автобуси или метро; гара; спирка.	Място за спиране на влакове, трамваи, автобуси и други превозни средства.	none
сроден	adjective	който е сходен, подобен на някого или нещо по своите качества, черти или разбирания.	който има общ произход, родствени връзки с друг.	broader
сроден	adjective	който е сходен, подобен на някого или нещо по своите качества, черти или разбирания.	който е близък по свойства, качества, характер и др.	exact
стагнация	noun	застой (в производство, търговия, икономика и др.).	застоялоcт.	narrower
стагнация	noun	застой (в производство, търговия, икономика и др.).	инертност, неподвижност, бездействие.	narrower
субективност	noun	качество или проява на субективен (който е лишен от обективност; преднамерен, пристрастен)..	Склонност да се приписват лични значения на онова, което се казва или прави, вместо то да бъде прието такова, каквото е.	none
сурогат	noun	пренебр. непълноценен заместител; ерзац.	Непълноценен заместител.	none
сърп	noun	дълъг, извит на дъга с назъбено острие нож, който се употребява за жънене.	Ръчно земеделско сечиво – назъбен нож с формата на дъга за рязане на зърнени растения.	none
съсловие	noun	голяма група, съсловие от хора с еднакъв икономически и социален статут.	Исторически образувала се обществена група с определени права и задължения.	none
съученик	noun	ученик спрямо другите ученици от същия клас или от същото училище в едно и също време.	Човек, който е от същия клас в училище.	none
тезгях	noun	вид маса, поставка, на която работи дърводелец или механик.	специална маса в ресторант, закусвалня, магазин, от където се обслужват клиентите и където се осъществявa плащането.	related
тезгях	noun	вид маса, поставка, на която работи дърводелец или механик.	специална маса, пригодена за дърводелска, обущарска работа и др.	exact
темел	noun	основа на сграда.	Основа на сграда.	none
техникум	noun	средно техническо или изобщо специално училище.	Средно училище с професионална насоченост.	none
трепет	noun	треперене, силно вълнение от някакво преживяване (страх, надежда, отчаяние и др.).	Вълнение, неспокойствие, напрежение.	none
тъмница	noun	затвор.	състояние без светлина, мрак.	none
тъмница	noun	затвор.	затворническо обиталище.	narrower
тъмница	noun	отсъствие, липса на светлина.	състояние без светлина, мрак.	exact
тъмница	noun	отсъствие, липса на светлина.	затворническо обиталище.	none
тъп	adjective	който не е умен, който е с ограничени умствени способности.	за край или връх - който е заоблен.	none
тъп	adjective	който не е умен, който е с ограничени умствени способности.	за ъгъл - който е по-голям от 90 градуса.	none
тъп	adjective	който не е умен, който е с ограничени умствени способности.	глупав.	exact
тъп	adjective	който има заоблен, не остър ръб или край.	за край или връх - който е заоблен.	related
тъп	adjective	който има заоблен, не остър ръб или край.	за ъгъл - който е по-голям от 90 градуса.	none
тъп	adjective	който има заоблен, не остър ръб или край.	глупав.	none
тъп	adjective	който не може да реже добре, не е остър.	за край или връх - който е заоблен.	related
тъп	adjective	който не може да реже добре, не е остър.	за ъгъл - който е по-голям от 90 градуса.	none
тъп	adjective	който не може да реже добре, не е остър.	глупав.	none
увод	noun	въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.	Въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.	none
увод	noun	труд, който запознава накратко и по-опростено с проблематиката, основните понятия и положения на някоя наука.	Въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.	none
умиление	noun	нежност, разнежване.	Състрадание, милост, нежност, разнежване.	none
уравновесен	adjective	който се отличава с равновесие, който е в точно, правилно съотношение и съгласуваност между отделните части.	Балансиран.	none
уравновесен	adjective	у когото няма крайности; улегнал, спокоен.	Балансиран.	none
фалш	noun	неискреност, лицемерие.	лъжа, измама, престореност, лицемерие.	exact
фалш	noun	неискреност, лицемерие.	неточна интонация, невярно изпълнен звук в музикално произведение.	none
фасада	noun	предна страна, лице на сграда.	Лице.	none
фасада	noun	предната страна на сграда, която обикновено гледа към улицата.	Лице.	none
фасада	noun	външен вид на човек.	Лице.	none
фасада	noun	предна или външна страна, изглед на нещо.	Лице.	none
хала	noun	буен вятър; буря.	силен вятър.	exact
хала	noun	буен вятър; буря.	приказно същество със свръхестествени сили.	none
хала	noun	халата е драконоподобен или змиеподобен демон свързан с вятъра, гръмотевичните и градоносни облаци.	силен вятър.	none
хала	noun	халата е драконоподобен или змиеподобен демон свързан с вятъра, гръмотевичните и градоносни облаци.	приказно същество със свръхестествени сили.	exact
хамбар	noun	голям съд, обикновено с капак.	Място за съхранение на зърнени храни.	none
хамбар	noun	сграда, помещение или съд за зърнени храни; житница.	Място за съхранение на зърнени храни.	none
харч	noun	пари или други средства, които се дават за нещо, главно за всекидневни нужди.	Разход (на пари).	none
химера	noun	творение на въображението, неосъществима, непостижима мечта, блян.	Невъзможно желание, блян, фантазия.	none
химера	noun	древно чудовище от гръцката митология - огнедишащ звяр, с глава на лъв, тяло на козел и опашка на змия.	Невъзможно желание, блян, фантазия.	none
химия	noun	наука за химическите елементи и техните съединения, за състава, строежа и свойствата на веществата, за тяхното взаимодействие и образуването на нови вещества.	естествена наука, която изучава състава и струкурата на веществата и промените които настъпват в тях, в следствие на изменение на вътрешната им структура.	exact
химия	noun	наука за химическите елементи и техните съединения, за състава, строежа и свойствата на веществата, за тяхното взаимодействие и образуването на нови вещества.	храни, напитки и пр. с изкуствен произход, които могат да са опасни за здравето.	none
хипотетичен	adjective	който е с качества на хипотеза; предполагаем.	Който е основан на хипотеза; предполагаем, възможен.	none
хипотетичен	adjective	който може, но не е сигурно, да стане, да се случи, да се осъществи.	Който е основан на хипотеза; предполагаем, възможен.	none
хипотетичен	adjective	за който се предполага, че е или може да бъде, да стане.	Който е основан на хипотеза; предполагаем, възможен.	none
хипотетичен	adjective	който може да стане, да настъпи при известни условия; възможен, допустим.	Който е основан на хипотеза; предполагаем, възможен.	none
хитрост	noun	ловка, хитро скроена измама.	Хитрост означава овладяването на тайното изкуство да хитрееш пред другите хитреци. Целта на учението Хитрост е надхитряне на хитрите, като се използват хитрини от типа Хитрости.	none
хитрост	noun	лукавство, подлост, коварство.	Хитрост означава овладяването на тайното изкуство да хитрееш пред другите хитреци. Целта на учението Хитрост е надхитряне на хитрите, като се използват хитрини от типа Хитрости.	none
чаршаф	noun	спално бельо, което представлява голямо правоъгълно парче плат (памучен, копринен, сатенен и др.).	Плат, с който се покрива легло, елемент от спалното бельо.	none
череша	noun	вкусен и сочен червен плод с малка твърда костилка.	дърво с червени ядливи плодове, зреещи през пролетта.	related
череша	noun	вкусен и сочен червен плод с малка твърда костилка.	плод от череша.	exact
череша	noun	овощно дърво с бели цветове и сочни червени, розови, тъмни или светложълти плодове с дълки опашки и с костилка, prunus avium.	дърво с червени ядливи плодове, зреещи през пролетта.	exact
череша	noun	овощно дърво с бели цветове и сочни червени, розови, тъмни или светложълти плодове с дълки опашки и с костилка, prunus avium.	плод от череша.	related
череша	noun	дървесината на такова дърво.	дърво с червени ядливи плодове, зреещи през пролетта.	related
череша	noun	дървесината на такова дърво.	плод от череша.	none
чертеж	noun	произведение на изобразителното изкуство (нарисувано често с молив и с помощтна на линии) със своя художествена стойност, което обикновено е преносимо и има декоративно предназначение.	Чертежът е документ, съдържащ графичното изображение на дадено изделие и други данни, необходими както за производството (физическото възпроизвеждане) на изделието, за неговия контрол и идентификация, така и за операции със самия документ.	none
чертеж	noun	изображение или описание в общи, основни черти.	Чертежът е документ, съдържащ графичното изображение на дадено изделие и други данни, необходими както за производството (физическото възпроизвеждане) на изделието, за неговия контрол и идентификация, така и за операции със самия документ.	none
човещина	noun	човечност, справедливост, зачитане на човешкото достойнство; хуманност.	Съзнателна любов към останалите човешки същества.	none
щекотлив	adjective	който е неудобен и труден за разглеждане и решаване.	Който е труден, деликатен, изисква особено внимание и такт.	none
язвителен	adjective	в който се съдържа или който изразява злоба, ненавист.	който съдържа едновременно злоба и насмешка; саркастичен, хаплив.	narrower
язвителен	adjective	в който се съдържа или който изразява злоба, ненавист.	който изразява злоба, злост; саркастичен.	exact
язвителен	adjective	който съдържа или изразява злобна подигравка, който обижда, наранява; хаплив.	който съдържа едновременно злоба и насмешка; саркастичен, хаплив.	exact
язвителен	adjective	който съдържа или изразява злобна подигравка, който обижда, наранява; хаплив.	който изразява злоба, злост; саркастичен.	broader
Анкара	noun	столицата на турция и вторият по големина град в страната, разположен е в централната част на анадолското плато, преди е бил известен под името ангора.	Столица на Турция.	none
Португалия	noun	държава в най-южната част на западна европа, разположена на пиренейския полуостров и в атлантическия океан (мадейра, азорските и селваженски острови), граничеща с испания на север и изток, най-голямата колониална сила през 15 и 16 век.	Държава в Европа.	none
аба	noun	дебел вълнен плат; шаяк.	груб домашно тъкан вълнен плат (бало, шаяк).	exact
аба	noun	дебел вълнен плат; шаяк.	горна мъжка дреха от такъв плат.	related
аба	noun	мъжка дреха от аба.	груб домашно тъкан вълнен плат (бало, шаяк).	related
аба	noun	мъжка дреха от аба.	горна мъжка дреха от такъв плат.	exact
абанос	noun	тропическо широколистно дърво с много трърда и черна дървесина.	тропическо широколистно дърво с много твърда и в по-възрастните екземпляри лъскавочерна дървесина от сем. абаносови; абаносово дърво.	exact
абанос	noun	тропическо широколистно дърво с много трърда и черна дървесина.	материал от това дърво.	related
абанос	noun	тропическо широколистно дърво с много трърда и черна дървесина.	твърда, лесно полираща се дървесина от това дърво, която се употребява за изработване на художествени изделия, мебели и др.	related
абанос	noun	тропическо широколистно дърво с много трърда и черна дървесина.	всички предмети, изработени от дървесината на това дърво, взети като цяло.	related
абанос	noun	твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.	тропическо широколистно дърво с много твърда и в по-възрастните екземпляри лъскавочерна дървесина от сем. абаносови; абаносово дърво.	related
абанос	noun	твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.	материал от това дърво.	exact
абанос	noun	твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.	твърда, лесно полираща се дървесина от това дърво, която се употребява за изработване на художествени изделия, мебели и др.	exact
абанос	noun	твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.	всички предмети, изработени от дървесината на това дърво, взети като цяло.	related
абатство	noun	голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.	голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.	exact
абатство	noun	голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.	сградите, които се обитават от монасите или монахините на такова общежитие.	related
абатство	noun	голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.	длъжност на абат или на абатиса, като управители на абатства.	related
абатство	noun	длъжност на абат или на абатиса.	голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.	related
абатство	noun	длъжност на абат или на абатиса.	сградите, които се обитават от монасите или монахините на такова общежитие.	none
абатство	noun	длъжност на абат или на абатиса.	длъжност на абат или на абатиса, като управители на абатства.	exact
абатство	noun	сградите, принадлежащи към такъв манастир.	голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.	narrower
абатство	noun	сградите, принадлежащи към такъв манастир.	сградите, които се обитават от монасите или монахините на такова общежитие.	exact
абатство	noun	сградите, принадлежащи към такъв манастир.	длъжност на абат или на абатиса, като управители на абатства.	none
абдикация	noun	отказване от владетелски права, от престол.	Доброволно отказване от владетелски права.	none
абдикирам	verb	за монарх – отказвам се от престол или от наследственото си право на престол.	отказвам се от престола, слизам от трона (при монархическо управление).	exact
абдикирам	verb	за монарх – отказвам се от престол или от наследственото си право на престол.	напускам безотговорно при трудности заеманото високо място в някаква служебна йерархия, подавам оставка.	related
абсорбция	noun	(химия) химически процес на поглъщане, всмукване на течности или газове от течности или по-рядко от твърди тела.	поглъщане на газове или разтворени вещества от твърдо тяло или течност; поглъщане, всмукване или попиване.	exact
абсорбция	noun	(химия) химически процес на поглъщане, всмукване на течности или газове от течности или по-рядко от твърди тела.	отслабване на светлината при преминаването и през вещество поради поглъщане и изразходване на част от светлинната енергия.	none
абсорбция	noun	(химия) химически процес на поглъщане, всмукване на течности или газове от течности или по-рядко от твърди тела.	изпадане на гласна, на съгласна или на сричка.	none
абсорбция	noun	отслабване на светлината при преминаване през дадено вещество.	поглъщане на газове или разтворени вещества от твърдо тяло или течност; поглъщане, всмукване или попиване.	none
абсорбция	noun	отслабване на светлината при преминаване през дадено вещество.	отслабване на светлината при преминаването и през вещество поради поглъщане и изразходване на част от светлинната енергия.	exact
абсорбция	noun	отслабване на светлината при преминаване през дадено вещество.	изпадане на гласна, на съгласна или на сричка.	none
абсурдност	noun	качество на абсурден.	Качество на нещо, което противоречи на здравия смисъл и е невъзможно да се осъществи или да съществува; безсмислица, нелепица.	none
автокрация	noun	самодържавие; управление с неограничена власт на едно лице.	форма на държавно управление, при което едно лице разполага с неограничена власт; самодържавие, автократизъм.	exact
автокрация	noun	самодържавие; управление с неограничена власт на едно лице.	държава с такава форма на управление.	related
автоматизация	noun	в производството - въвеждане и употреба на уреди, приспособления и машини, посредством които в производственият процес се извършва замяна на физическия труд с машини.	В производството — употреба на уреди, приспособления и машини, посредством които производственият процес се извършва без непосредственото участие на човека.	none
агрегат	noun	сбор, нещо съставено, съединено от отделни части в едно цяло, като отделните части запазват свойствата си; спойка, конгломерат.	механично смесване или съединение в едно цяло на еднородни или разнородни частици.	exact
агрегат	noun	сбор, нещо съставено, съединено от отделни части в едно цяло, като отделните части запазват свойствата си; спойка, конгломерат.	съединение на две или повече машини с цел извършване на обща работа.	none
агрегат	noun	сбор, нещо съставено, съединено от отделни части в едно цяло, като отделните части запазват свойствата си; спойка, конгломерат.	една част от сложна машинa, сама по себе си представлявща завършен механизъм.	none
агрегат	noun	в техниката, особено в електротехниката и машиностроенето, е машинен комплект от многобройни съдействащи си индивидуални машини, апарати или устройства.	механично смесване или съединение в едно цяло на еднородни или разнородни частици.	none
агрегат	noun	в техниката, особено в електротехниката и машиностроенето, е машинен комплект от многобройни съдействащи си индивидуални машини, апарати или устройства.	съединение на две или повече машини с цел извършване на обща работа.	exact
агрегат	noun	в техниката, особено в електротехниката и машиностроенето, е машинен комплект от многобройни съдействащи си индивидуални машини, апарати или устройства.	една част от сложна машинa, сама по себе си представлявща завършен механизъм.	none
адресат	noun	човек, който получава нещо, обикн. писмо, пратка и под.	Получател.	none
акорд	noun	хармонично съчетаване на три или повече музикални тона, различни по височина, които звучат едновременно.	акорд е всяко съзвучие от три или повече тона, които са или могат да бъдат подредени по терци.	exact
