register	verb	have one's name listed as a candidate for several parties	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	have one's name listed as a candidate for several parties	"to enroll; to enter in a list."	none
register	verb	have one's name listed as a candidate for several parties	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	be aware of	to enroll one's name in a register.	none
register	verb	be aware of	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	be aware of	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	be aware of	"to enroll; to enter in a list."	none
register	verb	be aware of	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	enter into someone's consciousness	to enroll one's name in a register.	none
register	verb	enter into someone's consciousness	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	enter into someone's consciousness	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	enter into someone's consciousness	"to enroll; to enter in a list."	none
register	verb	enter into someone's consciousness	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	"record in writing; enter into a book of names or events or transactions"	to enroll one's name in a register.	none
register	verb	"record in writing; enter into a book of names or events or transactions"	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	"record in writing; enter into a book of names or events or transactions"	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	"record in writing; enter into a book of names or events or transactions"	"to enroll; to enter in a list."	none
register	verb	"record in writing; enter into a book of names or events or transactions"	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	enroll to vote	to enroll one's name in a register.	none
register	verb	enroll to vote	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	enroll to vote	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	enroll to vote	"to enroll; to enter in a list."	none
register	verb	enroll to vote	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	show in one's face	to enroll one's name in a register.	none
register	verb	show in one's face	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	show in one's face	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	show in one's face	"to enroll; to enter in a list."	none
register	verb	show in one's face	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	manipulate the registers of an organ	to enroll one's name in a register.	none
register	verb	manipulate the registers of an organ	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	manipulate the registers of an organ	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	manipulate the registers of an organ	"to enroll; to enter in a list."	none
register	verb	manipulate the registers of an organ	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	send by registered mail	to enroll one's name in a register.	none
register	verb	send by registered mail	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	send by registered mail	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	send by registered mail	"to enroll; to enter in a list."	none
register	verb	send by registered mail	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
register	verb	record in a public office or in a court of law	to enroll one's name in a register.	none
register	verb	record in a public office or in a court of law	"to enter in a register; to record formally and distinctly, as for future use or service."	none
register	verb	record in a public office or in a court of law	"to correspond in relative position;  ,  when the corresponding parts fall in the same line, or when line falls exactly upon line in reverse pages, or (as in chromatic printing) where the various colors of the design are printed consecutively, and perfect adjustment of parts is necessary."	none
register	verb	record in a public office or in a court of law	"to enroll; to enter in a list."	none
register	verb	record in a public office or in a court of law	to enter the name of the owner of (a share of stock, a bond, or other security) in a register, or record book. a registered security is transferable only on the written assignment of the owner of record and on surrender of his bond, stock certificate, or the like.	none
cottonwood	noun	American basswood of the Allegheny region	"an american tree of the genus  or poplar, having the seeds covered with abundant cottonlike hairs; esp., the  and  of the western united states."	none
cottonwood	noun	any of several North American trees of the genus Populus having a tuft of cottony hairs on the seed	"an american tree of the genus  or poplar, having the seeds covered with abundant cottonlike hairs; esp., the  and  of the western united states."	none
